created_date,account_name,campaign_objective,impressions,reach,clicks,link_clicks,content_views,add_to_cart,purchase,purchase_value,amount_spent,month,is_weekend,is_ramadhan,client_name,industry,ctr_percentage,cpc,cvr_percentage,roas,aov,cpr
2023-10-31,Client A - Fashion,Traffic,885594,109729,78625,31237,0,0,0,0.0,5732302.8,2023-10,False,False,Client A,Fashion,8.88,184.0,0.0,0.0,0.0,0.0
2023-10-31,Client A - Fashion,Sales,1153830,572235,114390,20595,8484,174,834,1596884.4,4281636.0,2023-10,False,False,Client A,Fashion,9.91,208.0,4.05,0.37,1915.0,5134.0
2023-10-31,Client B - Beauty,Sales,1115198,73593,78181,34881,10826,736,151,8181439.2,374047.2,2023-10,False,False,Client B,Beauty,7.01,11.0,0.43,21.87,54182.0,2477.0
2023-10-31,Client C - Fashion,Sales,996895,396322,87478,8727,5000,1198,722,4230220.8,4971300.0,2023-10,False,False,Client C,Fashion,8.78,570.0,8.27,0.85,5859.0,6885.0
2023-10-31,Client D - Beauty,Traffic,341628,130928,32163,30474,0,0,0,0.0,5270307.6,2023-10,False,False,Client D,Beauty,9.41,173.0,0.0,0.0,0.0,0.0
2023-10-31,Client D - Beauty,Sales,1050493,432010,62830,48818,10628,297,783,1316916.0,2712081.6,2023-10,False,False,Client D,Beauty,5.98,56.0,1.6,0.49,1682.0,3464.0
2023-10-31,Client E - FMCG,Sales,644640,352470,75618,33046,3042,1054,926,3359457.6,856384.8,2023-10,False,False,Client E,FMCG,11.73,26.0,2.8,3.92,3628.0,925.0
2023-10-31,Client F - FMCG,Traffic,732590,366646,97116,18868,0,0,0,0.0,3299908.8,2023-10,False,False,Client F,FMCG,13.26,175.0,0.0,0.0,0.0,0.0
2023-10-31,Client F - FMCG,Sales,611136,85059,59715,43364,3724,242,597,6995390.4,3927344.4,2023-10,False,False,Client F,FMCG,9.77,91.0,1.38,1.78,11718.0,6578.0
2023-11-01,Client A - Fashion,Traffic,1394570,603821,70441,20708,0,0,0,0.0,5783664.6,2023-11,False,False,Client A,Fashion,5.05,279.0,0.0,0.0,0.0,0.0
2023-11-01,Client B - Beauty,Sales,1077811,190409,101014,11027,8831,1080,778,7347929.4,2707805.8,2023-11,False,False,Client B,Beauty,9.37,246.0,7.06,2.71,9445.0,3480.0
2023-11-01,Client C - Fashion,Traffic,410050,212485,50177,24357,0,0,0,0.0,3969196.0,2023-11,False,False,Client C,Fashion,12.24,163.0,0.0,0.0,0.0,0.0
2023-11-01,Client D - Beauty,Traffic,888182,132965,82451,16163,0,0,0,0.0,1648122.0,2023-11,False,False,Client D,Beauty,9.28,102.0,0.0,0.0,0.0,0.0
2023-11-01,Client E - FMCG,Traffic,675158,237378,46139,16420,0,0,0,0.0,5797752.8,2023-11,False,False,Client E,FMCG,6.83,353.0,0.0,0.0,0.0,0.0
2023-11-01,Client F - FMCG,Traffic,1363670,586385,27844,23643,0,0,0,0.0,3208990.4,2023-11,False,False,Client F,FMCG,2.04,136.0,0.0,0.0,0.0,0.0
2023-11-01,Client F - FMCG,Sales,1388395,473915,73367,52530,4754,1089,828,10316742.8,2198644.0,2023-11,False,False,Client F,FMCG,5.28,42.0,1.58,4.69,12460.0,2655.0
2023-11-02,Client A - Fashion,Sales,1187844,624846,129901,64390,8874,245,70,7600952.8,1105924.4,2023-11,False,False,Client A,Fashion,10.94,17.0,0.11,6.87,108585.0,15799.0
2023-11-02,Client B - Beauty,Traffic,1305402,124958,33513,13945,0,0,0,0.0,5257110.6,2023-11,False,False,Client B,Beauty,2.57,377.0,0.0,0.0,0.0,0.0
2023-11-02,Client C - Fashion,Traffic,674872,593898,30319,25594,0,0,0,0.0,6057471.0,2023-11,False,False,Client C,Fashion,4.49,237.0,0.0,0.0,0.0,0.0
2023-11-02,Client C - Fashion,Sales,949621,655375,61440,41515,10599,635,375,1468184.2,3740790.2,2023-11,False,False,Client C,Fashion,6.47,90.0,0.9,0.39,3915.0,9975.0
2023-11-02,Client D - Beauty,Sales,1156701,137747,132728,47062,7382,1145,1366,3253846.4,2416814.4,2023-11,False,False,Client D,Beauty,11.47,51.0,2.9,1.35,2382.0,1769.0
2023-11-02,Client E - FMCG,Traffic,1395020,315323,101106,63882,0,0,0,0.0,3317220.2,2023-11,False,False,Client E,FMCG,7.25,52.0,0.0,0.0,0.0,0.0
2023-11-02,Client E - FMCG,Sales,858632,437061,72884,25034,7978,1398,208,1319530.8,3586272.2,2023-11,False,False,Client E,FMCG,8.49,143.0,0.83,0.37,6344.0,17242.0
2023-11-02,Client F - FMCG,Sales,1171844,369714,124681,65654,9167,432,33,4068730.4,3905665.4,2023-11,False,False,Client F,FMCG,10.64,59.0,0.05,1.04,123295.0,118353.0
2023-11-03,Client A - Fashion,Sales,1139812,554411,82713,24694,2847,812,112,7900681.6,233801.4,2023-11,False,False,Client A,Fashion,7.26,9.0,0.45,33.79,70542.0,2088.0
2023-11-03,Client B - Beauty,Sales,592858,170609,122043,36989,5005,1269,29,8187645.2,453861.8,2023-11,False,False,Client B,Beauty,20.59,12.0,0.08,18.04,282333.0,15650.0
2023-11-03,Client C - Fashion,Traffic,984291,83008,81327,21742,0,0,0,0.0,252672.0,2023-11,False,False,Client C,Fashion,8.26,12.0,0.0,0.0,0.0,0.0
2023-11-03,Client D - Beauty,Sales,1354249,325729,125735,16956,3705,233,1282,10663620.8,4142670.0,2023-11,False,False,Client D,Beauty,9.28,244.0,7.56,2.57,8318.0,3231.0
2023-11-03,Client E - FMCG,Sales,1052427,412330,129518,19289,6585,484,424,10143635.6,4618556.6,2023-11,False,False,Client E,FMCG,12.31,239.0,2.2,2.2,23924.0,10893.0
2023-11-03,Client F - FMCG,Traffic,198696,138853,70246,62281,0,0,0,0.0,4320787.8,2023-11,False,False,Client F,FMCG,35.35,69.0,0.0,0.0,0.0,0.0
2023-11-03,Client F - FMCG,Sales,912410,160952,45402,38705,5019,259,359,10697038.8,3100162.8,2023-11,False,False,Client F,FMCG,4.98,80.0,0.93,3.45,29797.0,8636.0
2023-11-04,Client A - Fashion,Traffic,1334950,300223,126912,51892,0,0,0,0.0,2613014.6,2023-11,True,False,Client A,Fashion,9.51,50.0,0.0,0.0,0.0,0.0
2023-11-04,Client A - Fashion,Sales,1027777,582591,97426,22505,6244,1023,200,2774212.0,5260936.8,2023-11,True,False,Client A,Fashion,9.48,234.0,0.89,0.53,13871.0,26305.0
2023-11-04,Client B - Beauty,Traffic,463867,149402,44702,40482,0,0,0,0.0,4335297.4,2023-11,True,False,Client B,Beauty,9.64,107.0,0.0,0.0,0.0,0.0
2023-11-04,Client B - Beauty,Sales,602924,469982,100112,66788,2349,735,1243,3072141.8,3859910.6,2023-11,True,False,Client B,Beauty,16.6,58.0,1.86,0.8,2472.0,3105.0
2023-11-04,Client D - Beauty,Traffic,391672,225073,102328,68518,0,0,0,0.0,5013254.4,2023-11,True,False,Client D,Beauty,26.13,73.0,0.0,0.0,0.0,0.0
2023-11-04,Client E - FMCG,Traffic,1105382,379986,88608,37829,0,0,0,0.0,6504901.2,2023-11,True,False,Client E,FMCG,8.02,172.0,0.0,0.0,0.0,0.0
2023-11-04,Client F - FMCG,Traffic,491684,439553,81649,66465,0,0,0,0.0,4828625.2,2023-11,True,False,Client F,FMCG,16.61,73.0,0.0,0.0,0.0,0.0
2023-11-04,Client F - FMCG,Sales,707291,458754,76959,42420,9465,1223,1135,8237238.8,5389361.6,2023-11,True,False,Client F,FMCG,10.88,127.0,2.68,1.53,7257.0,4748.0
2023-11-05,Client A - Fashion,Traffic,602081,509775,88771,65800,0,0,0,0.0,1044710.8,2023-11,True,False,Client A,Fashion,14.74,16.0,0.0,0.0,0.0,0.0
2023-11-05,Client A - Fashion,Sales,479402,271350,73547,57248,5409,742,355,598042.2,587393.8,2023-11,True,False,Client A,Fashion,15.34,10.0,0.62,1.02,1685.0,1655.0
2023-11-05,Client B - Beauty,Traffic,454493,431555,83846,23396,0,0,0,0.0,5383379.4,2023-11,True,False,Client B,Beauty,18.45,230.0,0.0,0.0,0.0,0.0
2023-11-05,Client B - Beauty,Sales,437813,342123,129280,29979,3480,429,375,5309098.2,945722.4,2023-11,True,False,Client B,Beauty,29.53,32.0,1.25,5.61,14158.0,2522.0
2023-11-05,Client C - Fashion,Sales,1347078,291824,40943,23619,8633,996,1334,1855562.8,202417.6,2023-11,True,False,Client C,Fashion,3.04,9.0,5.65,9.17,1391.0,152.0
2023-11-05,Client D - Beauty,Traffic,623957,550992,59101,9725,0,0,0,0.0,1036267.4,2023-11,True,False,Client D,Beauty,9.47,107.0,0.0,0.0,0.0,0.0
2023-11-05,Client D - Beauty,Sales,865950,425773,68391,42494,7418,716,1352,1180365.2,5081904.8,2023-11,True,False,Client D,Beauty,7.9,120.0,3.18,0.23,873.0,3759.0
2023-11-05,Client E - FMCG,Traffic,1083292,615420,44765,41536,0,0,0,0.0,2034200.0,2023-11,True,False,Client E,FMCG,4.13,49.0,0.0,0.0,0.0,0.0
2023-11-05,Client F - FMCG,Sales,1360591,214330,135158,67207,11879,589,973,8632621.2,3237469.2,2023-11,True,False,Client F,FMCG,9.93,48.0,1.45,2.67,8872.0,3327.0
2023-11-06,Client A - Fashion,Traffic,1293362,407451,133239,50178,0,0,0,0.0,3434697.0,2023-11,False,False,Client A,Fashion,10.3,68.0,0.0,0.0,0.0,0.0
2023-11-06,Client B - Beauty,Traffic,1096699,293160,29388,21989,0,0,0,0.0,991310.6,2023-11,False,False,Client B,Beauty,2.68,45.0,0.0,0.0,0.0,0.0
2023-11-06,Client C - Fashion,Traffic,684429,326754,130345,10061,0,0,0,0.0,1458263.8,2023-11,False,False,Client C,Fashion,19.04,145.0,0.0,0.0,0.0,0.0
2023-11-06,Client D - Beauty,Traffic,518596,455540,89082,51720,0,0,0,0.0,570528.0,2023-11,False,False,Client D,Beauty,17.18,11.0,0.0,0.0,0.0,0.0
2023-11-06,Client E - FMCG,Traffic,347732,209253,30902,22229,0,0,0,0.0,4334093.4,2023-11,False,False,Client E,FMCG,8.89,195.0,0.0,0.0,0.0,0.0
2023-11-06,Client F - FMCG,Traffic,1387827,491617,84477,17654,0,0,0,0.0,6479691.4,2023-11,False,False,Client F,FMCG,6.09,367.0,0.0,0.0,0.0,0.0
2023-11-07,Client A - Fashion,Sales,1346822,428288,41945,15306,8187,1017,302,4237912.0,1136548.0,2023-11,False,False,Client A,Fashion,3.11,74.0,1.97,3.73,14033.0,3763.0
2023-11-07,Client B - Beauty,Traffic,1219155,93879,104778,31596,0,0,0,0.0,2287576.2,2023-11,False,False,Client B,Beauty,8.59,72.0,0.0,0.0,0.0,0.0
2023-11-07,Client B - Beauty,Sales,651483,503837,99372,36401,13533,532,779,7181426.0,539826.0,2023-11,False,False,Client B,Beauty,15.25,15.0,2.14,13.3,9219.0,693.0
2023-11-07,Client C - Fashion,Sales,622860,591493,53061,23924,4866,498,354,1568161.0,3403689.8,2023-11,False,False,Client C,Fashion,8.52,142.0,1.48,0.46,4430.0,9615.0
2023-11-07,Client D - Beauty,Traffic,734888,178742,84621,65193,0,0,0,0.0,4927235.6,2023-11,False,False,Client D,Beauty,11.51,76.0,0.0,0.0,0.0,0.0
2023-11-07,Client E - FMCG,Traffic,703833,225841,36243,30692,0,0,0,0.0,3729262.6,2023-11,False,False,Client E,FMCG,5.15,122.0,0.0,0.0,0.0,0.0
2023-11-07,Client E - FMCG,Sales,1039627,257021,45077,43890,3474,708,336,8620245.2,1458713.2,2023-11,False,False,Client E,FMCG,4.34,33.0,0.77,5.91,25655.0,4341.0
2023-11-07,Client F - FMCG,Traffic,1175858,151286,62588,33556,0,0,0,0.0,5750173.8,2023-11,False,False,Client F,FMCG,5.32,171.0,0.0,0.0,0.0,0.0
2023-11-07,Client F - FMCG,Sales,507831,422535,108087,28777,9676,875,642,10044823.6,1433656.0,2023-11,False,False,Client F,FMCG,21.28,50.0,2.23,7.01,15646.0,2233.0
2023-11-08,Client A - Fashion,Traffic,402514,298235,88751,62564,0,0,0,0.0,6193059.6,2023-11,False,False,Client A,Fashion,22.05,99.0,0.0,0.0,0.0,0.0
2023-11-08,Client C - Fashion,Traffic,965841,565073,112639,61665,0,0,0,0.0,6124085.8,2023-11,False,False,Client C,Fashion,11.66,99.0,0.0,0.0,0.0,0.0
2023-11-08,Client C - Fashion,Sales,1036082,463185,137298,35278,7058,1197,1248,4607827.0,4577276.2,2023-11,False,False,Client C,Fashion,13.25,130.0,3.54,1.01,3692.0,3668.0
2023-11-08,Client D - Beauty,Traffic,1141483,614301,136435,40929,0,0,0,0.0,2442122.2,2023-11,False,False,Client D,Beauty,11.95,60.0,0.0,0.0,0.0,0.0
2023-11-08,Client D - Beauty,Sales,922674,691492,56513,28911,9888,625,166,992367.6,4405856.0,2023-11,False,False,Client D,Beauty,6.12,152.0,0.57,0.23,5978.0,26541.0
2023-11-08,Client E - FMCG,Traffic,232615,169605,59304,55689,0,0,0,0.0,4508301.0,2023-11,False,False,Client E,FMCG,25.49,81.0,0.0,0.0,0.0,0.0
2023-11-08,Client E - FMCG,Sales,989118,174742,66619,23746,5891,540,333,2551351.6,1285942.0,2023-11,False,False,Client E,FMCG,6.74,54.0,1.4,1.98,7662.0,3862.0
2023-11-08,Client F - FMCG,Sales,982767,212605,42526,14534,8583,757,168,4313057.0,4908475.6,2023-11,False,False,Client F,FMCG,4.33,338.0,1.16,0.88,25673.0,29217.0
2023-11-09,Client A - Fashion,Sales,971896,658392,121899,28254,6020,1040,1250,3506351.8,2046171.4,2023-11,False,False,Client A,Fashion,12.54,72.0,4.42,1.71,2805.0,1637.0
2023-11-09,Client B - Beauty,Traffic,1160679,404014,78656,36764,0,0,0,0.0,2547515.6,2023-11,False,False,Client B,Beauty,6.78,69.0,0.0,0.0,0.0,0.0
2023-11-09,Client B - Beauty,Sales,771184,155657,41078,20972,8409,246,833,3876282.2,1989622.6,2023-11,False,False,Client B,Beauty,5.33,95.0,3.97,1.95,4653.0,2389.0
2023-11-09,Client C - Fashion,Traffic,915198,621957,31953,19014,0,0,0,0.0,3670570.4,2023-11,False,False,Client C,Fashion,3.49,193.0,0.0,0.0,0.0,0.0
2023-11-09,Client D - Beauty,Traffic,446626,265869,49805,44311,0,0,0,0.0,6109553.8,2023-11,False,False,Client D,Beauty,11.15,138.0,0.0,0.0,0.0,0.0
2023-11-09,Client E - FMCG,Sales,956454,390231,108386,51116,12054,1261,705,3938960.2,5424988.8,2023-11,False,False,Client E,FMCG,11.33,106.0,1.38,0.73,5587.0,7695.0
2023-11-09,Client F - FMCG,Traffic,997561,94151,80276,62034,0,0,0,0.0,397184.2,2023-11,False,False,Client F,FMCG,8.05,6.0,0.0,0.0,0.0,0.0
2023-11-10,Client A - Fashion,Traffic,676270,413151,15729,7435,0,0,0,0.0,6852714.4,2023-11,False,False,Client A,Fashion,2.33,922.0,0.0,0.0,0.0,0.0
2023-11-10,Client B - Beauty,Traffic,1228761,213668,91924,45575,0,0,0,0.0,6790466.2,2023-11,False,False,Client B,Beauty,7.48,149.0,0.0,0.0,0.0,0.0
2023-11-10,Client D - Beauty,Traffic,609299,237333,78521,13603,0,0,0,0.0,800629.2,2023-11,False,False,Client D,Beauty,12.89,59.0,0.0,0.0,0.0,0.0
2023-11-10,Client D - Beauty,Sales,816383,522139,133275,11477,10799,967,435,7540237.6,1217066.2,2023-11,False,False,Client D,Beauty,16.33,106.0,3.79,6.2,17334.0,2798.0
2023-11-10,Client E - FMCG,Traffic,784764,576464,126588,31466,0,0,0,0.0,2632373.8,2023-11,False,False,Client E,FMCG,16.13,84.0,0.0,0.0,0.0,0.0
2023-11-10,Client E - FMCG,Sales,183654,147957,138524,60734,8467,919,1241,3914017.8,6100691.8,2023-11,False,False,Client E,FMCG,75.43,100.0,2.04,0.64,3154.0,4916.0
2023-11-11,Client B - Beauty,Traffic,1003527,626159,44429,39127,0,0,0,0.0,5499688.6,2023-11,True,False,Client B,Beauty,4.43,141.0,0.0,0.0,0.0,0.0
2023-11-11,Client B - Beauty,Sales,800668,663205,41609,38794,3416,1337,663,6839635.6,1386886.2,2023-11,True,False,Client B,Beauty,5.2,36.0,1.71,4.93,10316.0,2092.0
2023-11-11,Client C - Fashion,Traffic,1176756,292560,114641,30003,0,0,0,0.0,2425712.8,2023-11,True,False,Client C,Fashion,9.74,81.0,0.0,0.0,0.0,0.0
2023-11-11,Client C - Fashion,Sales,851981,371071,129374,63940,6242,1388,1390,8505186.2,5779355.4,2023-11,True,False,Client C,Fashion,15.19,90.0,2.17,1.47,6119.0,4158.0
2023-11-11,Client D - Beauty,Traffic,1157483,90820,60853,27781,0,0,0,0.0,4266697.4,2023-11,True,False,Client D,Beauty,5.26,154.0,0.0,0.0,0.0,0.0
2023-11-11,Client D - Beauty,Sales,544628,131208,136931,53740,2185,310,292,6372695.0,2486813.0,2023-11,True,False,Client D,Beauty,25.14,46.0,0.54,2.56,21824.0,8516.0
2023-11-11,Client E - FMCG,Traffic,1064917,142396,69665,50366,0,0,0,0.0,367803.8,2023-11,True,False,Client E,FMCG,6.54,7.0,0.0,0.0,0.0,0.0
2023-11-11,Client E - FMCG,Sales,324969,126249,48447,20529,10430,1101,1349,3310171.2,2680118.0,2023-11,True,False,Client E,FMCG,14.91,131.0,6.57,1.24,2454.0,1987.0
2023-11-11,Client F - FMCG,Traffic,1381122,235116,102671,12093,0,0,0,0.0,6924650.6,2023-11,True,False,Client F,FMCG,7.43,573.0,0.0,0.0,0.0,0.0
2023-11-11,Client F - FMCG,Sales,1289365,131213,92401,43768,3971,541,520,4777992.8,2800954.8,2023-11,True,False,Client F,FMCG,7.17,64.0,1.19,1.71,9188.0,5386.0
2023-11-12,Client A - Fashion,Traffic,908233,570761,76147,54532,0,0,0,0.0,1428141.4,2023-11,True,False,Client A,Fashion,8.38,26.0,0.0,0.0,0.0,0.0
2023-11-12,Client B - Beauty,Sales,659913,495947,118658,52997,3507,1037,1054,9859004.4,2309136.2,2023-11,True,False,Client B,Beauty,17.98,44.0,1.99,4.27,9354.0,2191.0
2023-11-12,Client C - Fashion,Traffic,1206979,535941,47952,16770,0,0,0,0.0,6741827.4,2023-11,True,False,Client C,Fashion,3.97,402.0,0.0,0.0,0.0,0.0
2023-11-12,Client D - Beauty,Sales,692605,597745,77238,42425,2419,476,406,7582353.8,6349529.2,2023-11,True,False,Client D,Beauty,11.15,150.0,0.96,1.19,18676.0,15639.0
2023-11-12,Client E - FMCG,Traffic,542210,365174,97795,59939,0,0,0,0.0,600236.0,2023-11,True,False,Client E,FMCG,18.04,10.0,0.0,0.0,0.0,0.0
2023-11-12,Client F - FMCG,Traffic,711737,690239,128405,27767,0,0,0,0.0,5413893.8,2023-11,True,False,Client F,FMCG,18.04,195.0,0.0,0.0,0.0,0.0
2023-11-12,Client F - FMCG,Sales,1358515,305842,114318,18900,12488,914,855,3591201.6,6289542.0,2023-11,True,False,Client F,FMCG,8.41,333.0,4.52,0.57,4200.0,7356.0
2023-11-13,Client A - Fashion,Traffic,704123,229940,108876,14660,0,0,0,0.0,5227812.8,2023-11,False,False,Client A,Fashion,15.46,357.0,0.0,0.0,0.0,0.0
2023-11-13,Client A - Fashion,Sales,266182,186786,74928,44090,4954,824,351,457829.4,5192868.8,2023-11,False,False,Client A,Fashion,28.15,118.0,0.8,0.09,1304.0,14794.0
2023-11-13,Client B - Beauty,Sales,610514,569181,66109,16590,8583,1223,212,2976180.2,2917793.2,2023-11,False,False,Client B,Beauty,10.83,176.0,1.28,1.02,14039.0,13763.0
2023-11-13,Client C - Fashion,Traffic,1355309,311026,93569,29944,0,0,0,0.0,2983731.8,2023-11,False,False,Client C,Fashion,6.9,100.0,0.0,0.0,0.0,0.0
2023-11-13,Client D - Beauty,Sales,405109,198433,72907,15220,11487,266,1031,5152011.2,3181978.8,2023-11,False,False,Client D,Beauty,18.0,209.0,6.77,1.62,4997.0,3086.0
2023-11-13,Client E - FMCG,Traffic,386848,206448,130034,66385,0,0,0,0.0,5600581.0,2023-11,False,False,Client E,FMCG,33.61,84.0,0.0,0.0,0.0,0.0
2023-11-13,Client E - FMCG,Sales,509748,418038,98333,65023,7683,449,467,7180171.6,3554483.8,2023-11,False,False,Client E,FMCG,19.29,55.0,0.72,2.02,15375.0,7611.0
2023-11-13,Client F - FMCG,Traffic,306507,196420,124639,10217,0,0,0,0.0,3451149.8,2023-11,False,False,Client F,FMCG,40.66,338.0,0.0,0.0,0.0,0.0
2023-11-14,Client A - Fashion,Traffic,977076,505640,53708,18376,0,0,0,0.0,1588931.4,2023-11,False,False,Client A,Fashion,5.5,86.0,0.0,0.0,0.0,0.0
2023-11-14,Client A - Fashion,Sales,830757,143637,89843,45439,8596,166,25,11005719.2,5389048.0,2023-11,False,False,Client A,Fashion,10.81,119.0,0.06,2.04,440229.0,215562.0
2023-11-14,Client B - Beauty,Traffic,434574,389554,61314,56592,0,0,0,0.0,5248975.2,2023-11,False,False,Client B,Beauty,14.11,93.0,0.0,0.0,0.0,0.0
2023-11-14,Client D - Beauty,Traffic,453615,256327,75811,55468,0,0,0,0.0,4085641.0,2023-11,False,False,Client D,Beauty,16.71,74.0,0.0,0.0,0.0,0.0
2023-11-14,Client E - FMCG,Traffic,819735,552745,103227,33590,0,0,0,0.0,3214279.6,2023-11,False,False,Client E,FMCG,12.59,96.0,0.0,0.0,0.0,0.0
2023-11-14,Client E - FMCG,Sales,1013908,206094,126277,40129,4893,551,422,3440302.6,1554572.6,2023-11,False,False,Client E,FMCG,12.45,39.0,1.05,2.21,8152.0,3684.0
2023-11-14,Client F - FMCG,Traffic,679665,477440,130032,58268,0,0,0,0.0,5166578.2,2023-11,False,False,Client F,FMCG,19.13,89.0,0.0,0.0,0.0,0.0
2023-11-14,Client F - FMCG,Sales,1104223,167280,72345,8352,5252,1047,981,817695.2,5623982.0,2023-11,False,False,Client F,FMCG,6.55,673.0,11.75,0.15,834.0,5733.0
2023-11-15,Client A - Fashion,Sales,1375735,136557,126404,49546,5317,1353,480,8449567.0,2109636.2,2023-11,False,False,Client A,Fashion,9.19,43.0,0.97,4.01,17603.0,4395.0
2023-11-15,Client B - Beauty,Traffic,569704,549305,132792,20846,0,0,0,0.0,1713485.2,2023-11,False,False,Client B,Beauty,23.31,82.0,0.0,0.0,0.0,0.0
2023-11-15,Client B - Beauty,Sales,1049078,157523,59645,12306,1600,443,1065,8814425.2,6354601.4,2023-11,False,False,Client B,Beauty,5.69,516.0,8.65,1.39,8276.0,5967.0
2023-11-15,Client C - Fashion,Sales,934777,676657,58038,46816,9928,683,641,4806888.8,4069189.6,2023-11,False,False,Client C,Fashion,6.21,87.0,1.37,1.18,7499.0,6348.0
2023-11-15,Client D - Beauty,Traffic,1113121,588600,83134,25187,0,0,0,0.0,6838878.2,2023-11,False,False,Client D,Beauty,7.47,272.0,0.0,0.0,0.0,0.0
2023-11-15,Client D - Beauty,Sales,773838,690631,53757,12507,6325,1152,1044,5287595.6,5032462.4,2023-11,False,False,Client D,Beauty,6.95,402.0,8.35,1.05,5065.0,4820.0
2023-11-15,Client E - FMCG,Traffic,449177,229012,70532,53422,0,0,0,0.0,3033619.4,2023-11,False,False,Client E,FMCG,15.7,57.0,0.0,0.0,0.0,0.0
2023-11-15,Client E - FMCG,Sales,1103629,304917,37910,10113,6239,1194,21,9256002.0,4117927.8,2023-11,False,False,Client E,FMCG,3.44,407.0,0.21,2.25,440762.0,196092.0
2023-11-15,Client F - FMCG,Sales,1050172,214204,80080,29419,6603,512,1030,6396542.6,6538000.0,2023-11,False,False,Client F,FMCG,7.63,222.0,3.5,0.98,6210.0,6348.0
2023-11-16,Client A - Fashion,Traffic,717767,316073,102758,35750,0,0,0,0.0,635285.0,2023-11,False,False,Client A,Fashion,14.32,18.0,0.0,0.0,0.0,0.0
2023-11-16,Client C - Fashion,Traffic,1223126,419050,120002,33629,0,0,0,0.0,2822215.2,2023-11,False,False,Client C,Fashion,9.81,84.0,0.0,0.0,0.0,0.0
2023-11-16,Client C - Fashion,Sales,764397,171886,75796,60355,8437,1163,274,9628693.2,6946718.8,2023-11,False,False,Client C,Fashion,9.92,115.0,0.45,1.39,35141.0,25353.0
2023-11-16,Client E - FMCG,Traffic,1117503,462617,121895,67846,0,0,0,0.0,2356022.2,2023-11,False,False,Client E,FMCG,10.91,35.0,0.0,0.0,0.0,0.0
2023-11-16,Client E - FMCG,Sales,1072358,412102,81012,45255,13743,799,894,6903327.2,3272126.2,2023-11,False,False,Client E,FMCG,7.55,72.0,1.98,2.11,7722.0,3660.0
2023-11-17,Client A - Fashion,Traffic,395719,275605,74107,64321,0,0,0,0.0,2150710.8,2023-11,False,False,Client A,Fashion,18.73,33.0,0.0,0.0,0.0,0.0
2023-11-17,Client D - Beauty,Traffic,1357186,328896,122669,27258,0,0,0,0.0,350270.2,2023-11,False,False,Client D,Beauty,9.04,13.0,0.0,0.0,0.0,0.0
2023-11-17,Client E - FMCG,Traffic,412297,252634,84858,23577,0,0,0,0.0,4720952.6,2023-11,False,False,Client E,FMCG,20.58,200.0,0.0,0.0,0.0,0.0
2023-11-17,Client E - FMCG,Sales,1279429,178120,127517,57024,2182,639,1268,3394374.2,1368700.2,2023-11,False,False,Client E,FMCG,9.97,24.0,2.22,2.48,2677.0,1079.0
2023-11-17,Client F - FMCG,Traffic,697804,187710,102645,23413,0,0,0,0.0,3013337.6,2023-11,False,False,Client F,FMCG,14.71,129.0,0.0,0.0,0.0,0.0
2023-11-18,Client A - Fashion,Traffic,774170,227246,131877,34456,0,0,0,0.0,3246678.4,2023-11,True,False,Client A,Fashion,17.03,94.0,0.0,0.0,0.0,0.0
2023-11-18,Client A - Fashion,Sales,1396540,679400,132676,28075,5157,467,1092,6977516.0,2796353.0,2023-11,True,False,Client A,Fashion,9.5,100.0,3.89,2.5,6390.0,2561.0
2023-11-18,Client B - Beauty,Traffic,714837,341426,103735,30441,0,0,0,0.0,1475721.8,2023-11,True,False,Client B,Beauty,14.51,48.0,0.0,0.0,0.0,0.0
2023-11-18,Client D - Beauty,Traffic,1297945,179512,135303,64435,0,0,0,0.0,1834722.4,2023-11,True,False,Client D,Beauty,10.42,28.0,0.0,0.0,0.0,0.0
2023-11-18,Client D - Beauty,Sales,388245,345426,75408,25214,5461,938,99,6712262.2,687496.6,2023-11,True,False,Client D,Beauty,19.42,27.0,0.39,9.76,67801.0,6944.0
2023-11-18,Client E - FMCG,Sales,887401,432364,118196,43639,11550,443,917,4765451.6,3257679.6,2023-11,True,False,Client E,FMCG,13.32,75.0,2.1,1.46,5197.0,3553.0
2023-11-18,Client F - FMCG,Traffic,532120,409654,48280,40727,0,0,0,0.0,1420232.8,2023-11,True,False,Client F,FMCG,9.07,35.0,0.0,0.0,0.0,0.0
2023-11-18,Client F - FMCG,Sales,739529,254742,117348,18239,10253,539,733,4973945.2,3679442.2,2023-11,True,False,Client F,FMCG,15.87,202.0,4.02,1.35,6786.0,5020.0
2023-11-19,Client A - Fashion,Traffic,794535,127852,42040,16276,0,0,0,0.0,3589878.6,2023-11,True,False,Client A,Fashion,5.29,221.0,0.0,0.0,0.0,0.0
2023-11-19,Client A - Fashion,Sales,1192100,599823,100137,66701,12989,476,411,155276.8,820747.2,2023-11,True,False,Client A,Fashion,8.4,12.0,0.62,0.19,378.0,1997.0
2023-11-19,Client B - Beauty,Traffic,1351669,303338,64051,58174,0,0,0,0.0,4412611.0,2023-11,True,False,Client B,Beauty,4.74,76.0,0.0,0.0,0.0,0.0
2023-11-19,Client B - Beauty,Sales,525583,221818,75059,31435,7257,789,999,401819.6,6215249.6,2023-11,True,False,Client B,Beauty,14.28,198.0,3.18,0.06,402.0,6221.0
